SiteID,Type,Art 43 SBCC DCID,Art 47 Preschool Permit DCID,Art 47 I-T Permit DCID,OCFS GFDC License ID,PermitType,Borough,SchoolDistrict,Name,SiteAddress,City,State,Zip,PK5HRFY21,PKFDFY21,PKHDFY21,PKHSEnhancedFY21,PKSCISFY21,3KFDFY21,ChildCare3YrFY21,ChildCare4YrFY21,ChildCareInfantFY21,ChildCareToddlerFY21,CT3YrFY21,CT4YrFY21,DualCCHSInfantFY21,DualCCHSToddlerFY21,HeadStart3YrFY21,HeadStart4YrFY21,CF4YrFY21,CF3YrFY21,CFToddlerFY21,HS_CT4Yr,HS_CT3Yr,EarlyHeadStartFY21,VendorName,VendorTaxID
KCPK,NYCEEC,,,,484328,GFDC,K,14,Chabad of North Brooklyn,132 North 5 Street,Brooklyn,NY,11249,,12,,,,,,,,,,,,,,,,,,0,0,,"Chabad of North Brooklyn, Inc.",204891983
KCPL,NYCEEC,,DC26168,,,GDC,K,22,"Brooklyn Star Daycare, Inc.",2175 East 22 Street,Brooklyn,NY,11229,,54,,,,,,,,,,,,,,,,,,0,0,,Brooklyn Star Daycare Inc.,463589934
KCPM,NYCEEC,,DC37766,,,GDC,K,17,"High Definition Day Care, Inc.",1967 Bedford Avenue,Brooklyn,NY,11225,,18,,,,,,,,,,,,,,,,,,0,0,,High Definition Kids DayCare Center LLC,271596860
KCPN,NYCEEC,,DC32959,,,GDC,K,15,One World Project-Brooklyn,302 Vanderbilt Street,Brooklyn,NY,11218,,34,,,,,,,,,,,,,,,,,,0,0,,"One World Project - Brooklyn, Inc.",465547290
KCPO,NYCEEC,,DC433,,,GDC,K,20,Redeemer St. John's Nursery School,939 83 Street,Brooklyn,NY,11228,,18,,,,,,,,,,,,,,,,,,0,0,,REDEEMER ST JOHNS LUTHERAN CHURCH,112721518
KCPR,NYCEEC,,DC22831,DC21577,,GDC,K,21,Bam Bam'S Playhouse,714 Banner Avenue,Brooklyn,NY,11235,,18,,,,,,,,,,,,,,,,,,0,0,,Bam Bam's Playhouse Inc.,273855411
KCPT,NYCEEC,,,,744810,GFDC,K,22,Noah'S Ark Uni Day Care Center,1738 East 48 Street,Brooklyn,NY,11234,,12,,,,,,,,,,,,,,,,,,0,0,,"First Noah's Ark Universal Daycare, Inc. d/b/a Noah's Ark Daycare",204953639
KCPU,NYCEEC,,DC14900,,,GDC,K,19,NEW AGE DAY CARE CENTER,538 Jamaica Avenue,Brooklyn,NY,11208,,12,,,,12,,,,,,,,,,,,,,0,0,,NEW AGE FAMILY DAY CARE INC,113530513
KCPY,NYCEEC,,DC22438,,,GDC,K,21,Tiny Bumblebees,2848 Brighton 7 Street,Brooklyn,NY,11235,,14,,,,,,,,,,,,,,,,,,0,0,,"Tiny Bumblebees, Inc.",453262166
KCQB,NYCEEC,,,,818440,GFDC,K,22,Imaginarium Child,1954 Ocean Avenue,Brooklyn,NY,11230,,12,,,,,,,,,,,,,,,,,,0,0,,Imaginarium Child LLC.,463553103
KCQE,NYCEEC,,DC2116,,,GDC,K,13,Stuyvesant Heights Day Care/New Vision One,69 Macdonough Street,Brooklyn,NY,11216,,18,,,,,,,,,,,,,,,,,,0,0,,"Stuyvesant Heights Christian Church, Inc.",112194085
KCQT,NYCEEC,DC37522,,,,SBCC,K,13,Bnos Square of Williamsburg,80 Skillman Street,Brooklyn,NY,11205,,40,,,,,,,,,,,,,,,,,,0,0,,BNOS Square of Williamsburg,200221112
KCQV,NYCEEC,,DC34115,,,GDC,K,21,Neshama Preschool-431 Avenue P,431 Avenue P,Brooklyn,NY,11223,,18,,,,,,,,,,,,,,,,,,0,0,,Neshama 1 Inc.,473998176
KCQX,NYCEEC,,DC33880,,,GDC,K,21,KINGS POINTE TALENT INC.,1457 West 5 Street,Brooklyn,NY,11204,,36,,,,,,,,,,,,,,,,,,0,0,,KINGS POINTE TALENT INC.,810900337
KCRB,NYCEEC,,DC21458,,,GDC,K,20,Dreamland Day Care,1379 West 7 Street,Brooklyn,NY,11204,,18,,,,,,,,,,,,,,,,,,0,0,,Dreamland Day Care Center Inc,273635571
KCRG,NYCEEC,,DC31955,,,GDC,K,20,Wise Kidz,5814 Fort Hamilton Parkway,Brooklyn,NY,11219,,100,,,,,,,,,,,,,,,,,,0,0,,Wise Kidz Inc.,465181421
KCRJ,NYCEEC,,DC34125,,,GDC,K,20,Athena Scholars,811 54 Street,Brooklyn,NY,11220,,26,,,,,,,,,,,,,,,,,,0,0,,Athena Scholars Inc.,473928464
KCRK,NYCEEC,,DC33422,,,GDC,K,20,Bay One Preschool,7106 3 Avenue,Brooklyn,NY,11209,,60,,,,,,,,,,,,,,,,,,0,0,,BAY ONE PRESCHOOL LLC,822747644
KCRS,NYCEEC,,DC37277,,,GDC,K,15,G & T Childcare Corp,775 50 Street,Brooklyn,NY,11220,,72,,,,,,,,,,,,,,,,,,0,0,,G & T Childcare Corp.,821815521
KCRU,NYCEEC,,DC34220,,,GDC,K,22,"A2Z Happyland, LLC.",2150 Ocean Avenue,Brooklyn,NY,11229,,66,,,,,,,,,,,,,,,,,,0,0,,"A2Z Happyland II, LLC.",812218617
KCRV,NYCEEC,,DC34446,,,GDC,K,20,Brooklyn Chinese-American Association,757 60 Street,Brooklyn,NY,11220,,108,36,,,,,,,,,,,,,,,,,0,0,,"Brooklyn Chinese-American Association, Inc.",113065859
KCRY,NYCEEC,,DC36410,,,GDC,K,15,5015 Worldtots,5015 6 Avenue,Brooklyn,NY,11220,,36,,,,,,,,,,,,,,,,,,0,0,,Worldtots LLC,813412808
KCSO,NYCEEC,,DC15614,DC15613,,GDC,K,20,Step Ahead Llc,7100 Ridge Boulevard,Brooklyn,NY,11209,,36,,,,,,,,,,,,,,,,,,0,0,,Step Ahead LLC.,203843582
KCSP,NYCEEC,,DC34885,,,GDC,K,20,Wisdom Tree Preschool,345 91 Street,Brooklyn,NY,11209,,36,,,,,,,,,,,,,,,,,,0,0,,Carroll BH LLC. Dba Wisdom Tree,812598309
KCST,NYCEEC,,DC34659,,,GDC,K,20,Little Sunshine Child Development,2171 68 Street,Brooklyn,NY,11204,,40,,,,,,,,,,,,,,,,,,0,0,,Little Sunshine Child Development Center Inc.,453531740
KCTC,NYCEEC,,DC33862,,,GDC,K,20,"New Sunflower Daycare Center, Llc",1704 Bath Avenue,Brooklyn,NY,11214,,12,,,,,,,,,,,,,,,,,,0,0,,"New Sunflower Day Care Center, LLC",812099889
KCTD,NYCEEC,,DC25746,,,GDC,K,20,Brooklyn Elite Center Inc.,720 57 Street,Brooklyn,NY,11220,,54,,,,,,,,,,,,,,,,,,0,0,,Brooklyn Elite Center Inc.,453450989
KCTG,NYCEEC,,DC33871,,,GDC,K,20,Worldtots,6813 8 Avenue,Brooklyn,NY,11220,,30,,,,,,,,,,,,,,,,,,0,0,,Worldtots LLC,813412808
KCTI,NYCEEC,,DC34727,,,GDC,K,21,Little Pickles Daycare Center II,2167 Coney Island Avenue,Brooklyn,NY,11223,,18,,,,,,,,,,,,,,,,,,0,0,,ERL GROUP LLC,451534300
KCTN,NYCEEC,DC35635,,,,SBCC,K,22,YESHIVA OHR SHRAGA,4205 Avenue P,Brooklyn,NY,11234,,20,,,,,,,,,,,,,,,,,,0,0,,Congregation Ohr Shraga Dveretzky,112878236
KCTP,NYCEEC,,,,457996,,K,16,TINY HANDS & FEET DAYCARE LLC,466 MACDONOUGH STREET,Brooklyn,NY,11233,,,,,,12,,,,,,,,,,,,,,0,0,,Tiny Hands & Feet Daycare LLC,273727344
KCTR,NYCEEC,,DC36382,,,,K,16,"Verny Daycare, Inc.",619 Hancock Street,Brooklyn,NY,11233,,,,,,40,,,,,,,,,,,,,,0,0,,Verny Daycare Inc,203381062
KCTT,NYCEEC,,DC25977,,,,K,23,Joyful Tots Daycare Center Inc.,265 Lott Avenue,Brooklyn,NY,11212,,0,,,,34,,,,,,,,,,,,,,0,0,,Joyful Tots Daycare Center Inc.,272166962
KCUF,NYCEEC,,DC37196,,,GDC,K,20,Athena Scholars,815 54 Street,Brooklyn,NY,11220,,15,,,,,,,,,,,,,,,,,,0,0,,Athena Scholars Inc.,473928464
KCUH,NYCEEC,,DC33254,,,GDC,K,21,Wave Childcare Inc.,104 West End Avenue,Brooklyn,NY,11235,,18,,,,,,,,,,,,,,,,,,0,0,,Wave Childcare Inc,474250851
KCUL,NYCEEC,,DC14921,,,GDC,K,22,Magic Kingdom of Sheepshead Bay,2484 East 18 Street,Brooklyn,NY,11235,,15,,,,,,,,,,,,,,,,,,0,0,,"Magic Kingdom of Sheepshead Bay, LLC",510654269
KCUQ,NYCEEC,,DC22613,,,GDC,K,13,Eladia's Kids 266 Flatbush Ave,266 Flatbush Avenue,Brooklyn,NY,11217,,18,,,,,,,,,,,,,,,,,,0,0,,"Eladia's Kids Parent, LLC",264808990
KCUU,NYCEEC,,DC12234,,,GDC,K,19,Strawberry Patch Daycare,2007 Linden Boulevard,Brooklyn,NY,11207,,15,,,,15,,,,,,,,,,,,,,0,0,,"Strawberry Patch Day Care Center, Inc.",571219321
KCYP,NYCEEC,,,,508593,,K,19,GOD'S GIFT GROUP FAMILY DAY CARE INC.,852 BLAKE AVENUE,Brooklyn,NY,11207,,,,,,12,,,,,,,,,,,,,,0,0,,God's Gift Group Family Day Care Inc.,274005400
KDMC,NYCEEC,,DC37668,,,,K,20,BABOVE 46,1462 62nd Street,Brooklyn,NY,11219,,,,,,,35,0,,,32,0,,20,13,0,,,,0,45,,B'above worldwide institute Inc,113036967
KDMF,NYCEEC,,DC37563,,,,K,20,BABOVE 39,1536 62nd Street,Brooklyn,NY,11219,,,,,,,60,0,,,,,,,,,,,,0,0,,B'above worldwide institute Inc,113036967
L001,LYFE,,,,,,Q,27,3-K at the LYFE Program at Beach Channel Campus,100-00 Beach Channel Drive,Queens,NY,11694,,,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
L002,LYFE,,,,,,M,5,District 5 LYFE Program at Harlem Renaissance,22 E 128th St,Manhattan,NY,10035,,,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
MAAY,NYCEEC,DC2547,,,,SBCC,M,3,Ascension School,220 West 108 Street,Manhattan,NY,10025,,72,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of Manhattan,463252482
MABK,NYCEEC,,DC14857,,,GDC,M,2,Cassidy's Place,419 East 86 Street,Manhattan,NY,10028,,,18,,,,,,,,,,,,,,,,,0,0,,Association to Benefit Children,133303089
MADL,NYCEEC,DC1408,,,,SBCC,M,6,Good Shepherd School,620 Isham Street,Manhattan,NY,10034,,36,,,,30,,,,,,,,,,,,,,0,0,,"The Roman Catholic Church of the Good Shepherd, New York City",131623946
MADO,NYCEEC,DC19551,,,,SBCC,M,2,Guardian Angel,193 10 Avenue,Manhattan,NY,10011,,40,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of Manhattan,463252482
MAED,NYCEEC,DC2555,,,,SBCC,M,1,Immaculate Conception School,419 East 13 Street,Manhattan,NY,10009,,40,,,,,,,,,,,,,,,,,,0,0,,Immaculate Conception School,132703315
MAEE,NYCEEC,DC1410,,,,SBCC,M,6,INCARNATION SCHOOL,570 West 175 Street,Manhattan,NY,10033,,72,,,,45,,,,,,,,,,,,,,0,0,,Catholic School Region of Manhattan,463252482
MAFQ,NYCEEC,DC1415,,,,SBCC,M,6,Our Lady Queen of Martyrs School,71 Arden Street,Manhattan,NY,10040,,54,,,,45,,,,,,,,,,,,,,0,0,,Catholic School Region of Manhattan,463252482
MAFV,NYCEEC,DC32633,,,,SBCC,M,6,Yeshiva Rabbi Samson Raphael Hirsch,85-93 Bennett Avenue,Manhattan,NY,10033,,,35,,,30,,,,,,,,,,,,,,0,0,,Yeshivath Rabbi Samson Raphael Hirsch,131624224
MAGT,NYCEEC,DC19525,,,,SBCC,M,5,SAINT CHARLES BORROMEO,214 West 142 Street,Manhattan,NY,10030,,54,,,,45,,,,,,,,,,,,,,0,0,,Catholic School Region of Manhattan,463252482
MAHP,NYCEEC,DC1429,,,,SBCC,M,4,Saint Paul School,114 East 118 Street,Manhattan,NY,10035,,36,,,,30,,,,,,,,,,,,,,0,0,,Catholic School Region of Manhattan,463252482
MALF,NYCEEC,,DC3031,,,GDC,M,5,Prince Hall Colonial Park Day Care Center,159-30 Harlem River Drive,Manhattan,NY,10039,,,,,,,7,6,,12,,,,,,,,,,0,0,,"Prince Hall Service Fund, Inc.",133263543
MAMQ,NYCEEC,,DC3059,,,GDC,M,2,Lenox Hill Neighborhood House,331 East 70 Street,Manhattan,NY,10021,,80,,,,,,,,,,,,,,,,,,0,0,,Lenox Hill Neighborhood House Inc,131628180
MANG,NYCEEC,,DC1496,DC14364,,GDC,M,2,Imagine Early Learning Center at Vets Kids,423 East 23 Street,Manhattan,NY,10010,,12,,,,,,,,,,,,,,,,,,0,0,,"Imagine Early Learning Centers, LLC",134199958
MANH,NYCEEC,,DC2220,DC14260,,GDC,M,2,Imagine Early Learning Center at East 97th Street,60-62 East 97 Street,Manhattan,NY,10029,,17,,,,,,,,,,,,,,,,,,0,0,,"Imagine Early Learning Centers, LLC",134199958
MANK,NYCEEC,,,,,GDC,M,5,"Urban Concepts of NY-Round the Clock Nursery, Inc.",301 West 130 Street,Manhattan,NY,10027,,20,,,,30,,,,,,,,,,,,,,0,0,,"Urbanconcepts of NY Round the clock Nursery, Inc",133895468
MANY,NYCEEC,,DC14225,,,GDC,M,6,YM & YWHA of Washington Heights and Inwood,54 Nagle Avenue,Manhattan,NY,10040,,54,,,,45,,,,,,,,,,,,,,0,0,,Young Mens and Womens Hebrew Asso of Washington Heights and Inwood,131635308
MAON,NYCEEC,,DC24636,,,GDC,M,4,Union Johnson Early Childhood Programs,1829 Lexington Avenue,Manhattan,NY,10029,,,,,,,1,,,,,,,,33,17,,,,17,33,,Union Settlement Association,131632530
MAPD,NYCEEC,,DC1305,,,GDC,M,5,ESS Morningside,2967 Frederick Douglas Boulevard,Manhattan,NY,10039,,,,,,,10,9,,,4,4,,10,4,3,,,,7,8,,Sheltering Arms Children and Family Services,133709095
MAPH,NYCEEC,,DC2153,,,GDC,M,4,East Harlem Block Nursery 1,215 East 106 Street,Manhattan,NY,10029,,,,,,,18,20,,10,,,,,,,,,,0,0,,"East Harlem Block Nursery, Inc.",132617274
MAPL,NYCEEC,,DC2219,DC14373,,GDC,M,2,Battery Park City Day Nursery,215 South End Avenue,Manhattan,NY,10280,,35,,,,,,,,,,,,,,,,,,0,0,,"Battery Park City Day Nursery, Inc. d/b/a Battery Park City Day Nursery",232862879
MAPM,NYCEEC,,DC1280,,,GDC,M,2,Hamilton Madison House EarlyLearn Center 2,60 Catherine Street,Manhattan,NY,10038,,,,,,,37,20,,,,,,,,,,,,0,0,,Hamilton Madison House Inc,135562412
MAPP,NYCEEC,,DC12270,,,,M,4,Therapeutic Early Childhood Center,1301 5 Avenue,Manhattan,NY,10029,,,,,,,,,,,10,14,,,,,,,,14,10,,"Northside Center for Child Development, Inc.",131656679
MAPR,NYCEEC,,DC3072,,,GDC,M,3,"Riverside Montessori, Inc.",202 Riverside Drive,Manhattan,NY,10025,,30,,,,,,,,,,,,,,,,,,0,0,,"Riverside Montessori, Inc",113395528
MAPW,NYCEEC,,DC14357,,,GDC,M,4,Leggett Memorial,237 East 104 Street,Manhattan,NY,10029,,,,,,,29,15,,,3,2,,10,15,7,,,,9,18,,Union Settlement Association,131632530
MAPY,NYCEEC,,DC24706,,,GDC,M,2,Grand St Settlement Dual Center #1,60 Essex Street,Manhattan,NY,10002,,18,,,,,6,6,,,12,12,,,,,,,,12,12,,"Grand Street Settlement, Inc",135562230
MAQH,NYCEEC,,DC21200,,,GDC,M,3,Goddard Riverside Preschool at W 83rd 2,128 West 83 Street,Manhattan,NY,10024,,,,,,,17,18,,10,,,,,,,,,,0,0,,Goddard-Riverside Community Center,131893908
MAQI,NYCEEC,,DC25953,,,GDC,M,3,Child Center of NY,169 West 87 Street,Manhattan,NY,10024,,,,,,,,,,,6,4,,,23,14,,,,18,29,,The Child Center of NY,111733454
MAQR,NYCEEC,,DC3034,,,GDC,M,6,"Rena Child Care Centers, Inc.",639 Edgecombe Avenue,Manhattan,NY,10032,,20,,,,,28,72,,12,,,,,,,,,,0,0,,"Rena Day Care Centers, Inc.",132724410
MAQT,NYCEEC,,DC1320,,,GDC,M,4,Union Carver Early Childhood Program,1565 Madison Avenue,Manhattan,NY,10029,,,,,,,28,9,,,3,1,,10,24,7,,,,8,27,,Union Settlement Association,131632530
MARD,NYCEEC,,DC21651,,,GDC,M,5,Grant Day Care Center,1299 Amsterdam Avenue,Manhattan,NY,10027,,,,,,,20,20,,20,,,,,,,,,,0,0,,"East Harlem Block Nursery, Inc.",132617274
MARJ,NYCEEC,,DC24687,,,GDC,M,5,Graham Windham DCC,669 Lenox Avenue,Manhattan,NY,10037,,,,,,,19,29,,,5,7,,10,9,15,,,,22,14,,Sheltering Arms Children and Family Services,133709095
MASA,NYCEEC,,DC24683,,,GDC,M,5,Addie Mae Collins 3,2322 3 Avenue,Manhattan,NY,10035,,,,,,,24,25,,,6,7,,,12,12,,,,19,18,8,Addie Mae Collins Community Service,136183590
MASH,NYCEEC,,DC24718,,,GDC,M,6,Friends of Crown Heights DCC #28,3732 10 Avenue,Manhattan,NY,10034,,,,,,,34,15,,,,,,,,,,,,0,0,,Friends of Crown Heights Educational Centers Inc.,112305641
MASL,NYCEEC,,DC3089,,,GDC,M,2,Hudson Guild Children's Center I,441 West 26 Street,Manhattan,NY,10001,,20,,,,,,,,,,,,,,,,,,0,0,,The Hudson Guild,135562989
MASP,NYCEEC,,DC2993,,,GDC,M,3,Goddard Riverside Head Start Center at West 95th Street 4,70 West 95 Street,Manhattan,NY,10025,,,,,,,1,1,,,,,,,13,13,,,,13,13,,Goddard-Riverside Community Center,131893908
MASU,NYCEEC,,DC14416,,,GDC,M,1,Hamilton Madison House EarlyLearn Center 5,253 South Street,Manhattan,NY,10002,,,,,,,,,,,,,,,34,18,,,,18,34,,Hamilton Madison House Inc,135562412
MASX,NYCEEC,,DC24801,,,GDC,M,4,Pequenos Souls Day Care Center,114 East 122 Street,Manhattan,NY,10035,,,,,,,22,8,,,3,1,,10,11,4,,,,5,14,,Union Settlement Association,131632530
MATI,NYCEEC,,DC31960,,,GDC,M,5,LSSMNY: Early LIFE Children's Center 12,1951 Park Avenue,Manhattan,NY,10037,,,,,,,,,,,31,22,,,,,,,,22,31,,Lutheran Social Services of Metropolitan New York Inc,132658548
MATK,NYCEEC,,DC26179,,,GDC,M,1,Bank Street Head Start,535 East 5 Street,Manhattan,NY,10009,,40,,,,,,,,,,,,,,,,,,0,0,,Bank Street College of Education,135562167
MATL,NYCEEC,,DC12369,,,GDC,M,2,"CHINATOWN DAY CARE CENTER, INC.",35 Division Street,Manhattan,NY,10002,,60,,,,,,,,,,,,,,,,,,0,0,,"Chinatown Day Care Center, Inc.",237129674
MATM,NYCEEC,,DC2613,,,GDC,M,2,Chinese Community Concerns Corp.,180 Mott Street,Manhattan,NY,10012,,,36,,,,,,,,,,,,,,,,,0,0,,Chinese Community Concerns Corp.,133027572
MATO,NYCEEC,,DC1241,,,GDC,M,1,Dewitt Reformed Church Head Start,280 Rivington Street,Manhattan,NY,10002,,,,,,,,,,,10,7,,,35,33,,,,40,45,,Dewitt Reformed Church Head Start,132642057
MATP,NYCEEC,,DC24613,,,GDC,M,6,LSSMNY: Early LIFE Children's Center 14,510-16 West 145 Street,Manhattan,NY,10031,,,,,,,20,10,,,7,4,,24,38,18,,,,22,45,,Lutheran Social Services of Metropolitan New York Inc,132658548
MATQ,NYCEEC,,DC20894,,,GDC,M,1,Escuela Hispana Montessori 2,180 Suffolk Street,Manhattan,NY,10002,,,,,,,23,11,,,5,2,,30,12,6,,,,8,17,,Escuela Hispana Montessori Inc,132543563
MATU,NYCEEC,,DC1249,,,GDC,M,1,Grand St Settlement Head Start Center,294 Delancey Street,Manhattan,NY,10002,,,,,,,5,6,,,12,14,,,,,,,,14,12,,"Grand Street Settlement, Inc",135562230
MAUA,NYCEEC,,DC15116,DC12262,,SBCC,M,2,Education Alliance - East Broadway,197 East Broadway,Manhattan,NY,10002,,72,,,,,15,18,,,,,,,,,,,,0,0,,"The Educational Alliance, Inc.",135562210
MAUB,NYCEEC,,DC10950,,,GDC,M,1,University Settlement ECC,184 Eldridge Street,Manhattan,NY,10002,,,,,,,30,16,,,37,20,,,,,,,,20,37,,University Settlement Society of New York,135562374
MAUC,NYCEEC,,DC1275,,,GDC,M,1,Grand St Settlement,300 Delancey Street,Manhattan,NY,10002,,,,,,,15,18,,16,,,,,,,,,,0,0,,"Grand Street Settlement, Inc",135562230
MAUE,NYCEEC,,DC14345,DC10945,,GDC,M,1,CPC Jacob Riis Child Care Center,108 Avenue D,Manhattan,NY,10009,,,,,,,15,10,,15,,,,,,,,,,0,0,,Chinese American Planning Council Inc,136202692
MAUH,NYCEEC,,DC14844,DC14463,,GDC,M,2,Bellevue-Educare Childcare Center,462 1 Avenue,Manhattan,NY,10016,,,,,,,10,8,3,8,,,,,,,,,,0,0,,Bellevue Day Care Center Inc,132676567
MAUK,NYCEEC,,DC22133,,,GDC,M,6,Children's Aid Society,93 Nagle Avenue,Manhattan,NY,10040,,,,,,,3,4,,,,,,,27,34,,,,34,27,,Children's Aid Society,135562191
MAUL,NYCEEC,,DC3052,,,GDC,M,2,BMCC Early Childhood Center,199 Chambers Street,Manhattan,NY,10007,,,20,,,,,,,,,,,,,,,,,0,0,,BMCC Early Childhood Center,133251186
MAUM,NYCEEC,,DC2680,,,GDC,M,2,CPC-Chung Pak Early Childhood Center,125 Walker Street,Manhattan,NY,10013,,,,,,,44,21,,,,,,,,,,,,0,0,,Chinese American Planning Council Inc,136202692
MAUN,NYCEEC,,DC18838,,,GDC,M,2,Eisman Day Nursery,1794 1 Avenue,Manhattan,NY,10128,,19,,,,,30,2,,,,,,,,,,,,0,0,,SCAN-New York Volunteer Parent-Aides Association Inc,132912963
MAUP,NYCEEC,,DC2161,,,SBCC,M,2,Hudson Guild Children's Center,459 West 26 Street,Manhattan,NY,10001,,,,40,,,29,20,,24,,,,,,,,,,0,0,,The Hudson Guild,135562989
MAUT,NYCEEC,,DC37385,,,GDC,M,2,YWCA-NYC Polly Dodge Early Learning Center,538 West 55 Street,Manhattan,NY,10019,,,,,,,22,18,,10,,,,,,,,,,0,0,,The Hudson Guild,135562989
MAUU,NYCEEC,,DC2627,,,GDC,M,2,CPC-Garment Industry Early Childhood Center,115 Chrystie Street,Manhattan,NY,10002,,,,,,,35,18,,,,,,,,,,,,0,0,,Chinese American Planning Council Inc,136202692
MAUW,NYCEEC,,DC2839,,,GDC,M,2,Hamilton Madison House EarlyLearn Center 4,77 Market Street,Manhattan,NY,10002,,,,,,,,,,,,,,,16,16,,,,16,16,,Hamilton Madison House Inc,135562412
MAUY,NYCEEC,,DC14891,,,GDC,M,2,Hamilton Madison House EarlyLearn Center 6,129 Fulton Street,Manhattan,NY,10038,,,,,,,,,,,11,6,,,20,12,,,,18,31,,Hamilton Madison House Inc,135562412
MAUZ,NYCEEC,,DC1180,,,GDC,M,3,Bloomingdale Family Program I,125 West 109 Street,Manhattan,NY,10025,,,,,,,,,,,9,10,,,,,,,,10,9,,Bloomingdale Family Program Inc Head Start,132638566
MAVA,NYCEEC,,DC2660,,,GDC,M,3,Bloomingdale Family Program 2,171 West 107 Street,Manhattan,NY,10025,,,,,,,14,6,,,7,3,,10,,,,,,3,7,,Bloomingdale Family Program Inc Head Start,132638566
MAVB,NYCEEC,,DC2997,,,GDC,M,3,Bloomingdale Family Program III,987 Columbus Avenue,Manhattan,NY,10025,,,,,,,,,,,,,,,32,28,,,,28,32,16,Bloomingdale Family Program Inc Head Start,132638566
MAVG,NYCEEC,DC17213,,,,SBCC,M,3,Harlem Gems at P.S. 149,41 West 117 Street,Manhattan,NY,10026,,40,,,,,,,,,,,,,,,,,,0,0,,"Harlem Children's Zone, Inc.",237112974
MAVK,NYCEEC,,DC2695,,,GDC,M,3,Children's Aid Society Frederick Douglass ECP,885 Columbus Avenue,Manhattan,NY,10025,,,,,,,,,,,24,30,,,,,,,,30,24,8,Children's Aid Society,135562191
MAVM,NYCEEC,,DC2156,,,GDC,M,3,Citizens Care DCC 1,131 Saint Nicholas Avenue,Manhattan,NY,10026,,,,,,,17,20,,,,,,,,,,,,0,0,,Citizens Care Day Care Center Inc,132535389
MAVN,NYCEEC,,DC1309,,,GDC,M,3,Open Door CCC,820 Columbus Avenue,Manhattan,NY,10025,,,,,,,30,38,,10,,,,,,,,,,0,0,,"Open Door Associates, Inc.",131624215
MAVQ,NYCEEC,,DC36473,,,GDC,M,3,Goddard Riverside at Lincoln Square Neighborhood Center,243 West 64 Street,Manhattan,NY,10023,,,,,,,17,18,,14,,,,,,,,,,0,0,,Goddard-Riverside Community Center,131893908
MAVR,NYCEEC,,DC1493,,,GDC,M,3,East Calvary DCC,1 West 112 Street,Manhattan,NY,10026,,,,,,,30,20,,,,,,,,,,,,0,0,,East Calvary Day Care Center Inc,131789741
MAVX,NYCEEC,,DC14452,,,GDC,M,4,Franklin Plaza,2081 2 Avenue,Manhattan,NY,10029,,,,,,,2,1,,,,,,,32,18,,,,18,32,,Union Settlement Association,131632530
MAWA,NYCEEC,,DC3080,,,GDC,M,4,Union Washington Child Care Center,1893 2 Avenue,Manhattan,NY,10029,,,,,,,27,11,,,4,2,,10,14,6,,,,8,18,,Union Settlement Association,131632530
MAWD,NYCEEC,,DC2981,,,GDC,M,4,Addie Mae Collins 2,345 East 101 Street,Manhattan,NY,10029,,,,,,,,,,,4,1,,,19,6,,,,7,23,,Addie Mae Collins Community Service,136183590
MAWG,NYCEEC,,DC1242,,,GDC,M,4,East Harlem CHS Bilingual Head Start Program,440 East 116 Street,Manhattan,NY,10029,,,,,,,,,,,2,4,,,58,87,,,,91,60,,East Harlem Council for Human Services Inc,136213532
MAWH,NYCEEC,,DC11067,,,GDC,M,4,East Harlem CHS Bilingual Head Start - 111th,30 East 111 Street,Manhattan,NY,10029,,,,,,,,,,,2,2,,,31,34,,,,36,33,,East Harlem Council for Human Services Inc,136213532
MAWI,NYCEEC,,DC14909,,,GDC,M,4,Northside Center Day School,302-306 East 111 Street,Manhattan,NY,10029,,,,20,,,,,,,,,,,29,28,,,,28,29,,"Northside Center for Child Development, Inc.",131656679
MAWJ,NYCEEC,DC17146,,,,SBCC,M,5,HARLEM GEMS NORTH,381 Lenox Avenue,Manhattan,NY,10027,,100,,,,,,,,,,,,,,,,,,0,0,,"Harlem Children's Zone, Inc.",237112974
MAWM,NYCEEC,,DC1135,,,GDC,M,5,ABC / Echo Park ECDC,1841 Park Avenue,Manhattan,NY,10035,,,,40,,0,,,,,,,,,,,,,,0,0,,Association to Benefit Children,133303089
MAWW,NYCEEC,,DC14314,,,GDC,M,5,Urban Concepts/Round the Clock,3333 Broadway,Manhattan,NY,10031,,32,,,,23,,,,,,,,,,,,,,0,0,,"Urbanconcepts of NY Round the clock Nursery, Inc",133895468
MAWX,NYCEEC,,DC1323,,,GDC,M,5,Utopia Children's Center,236 West 129 Street,Manhattan,NY,10027,,,,,,,17,20,,,,,,,,,,,,0,0,,Utopia Childrens Center Inc,131624243
MAWZ,NYCEEC,,DC1265,,,GDC,M,5,Citizens Care DCC 3,3240 Broadway,Manhattan,NY,10027,,,,,,,30,40,,20,,,,,,,,,,0,0,,Citizens Care Day Care Center Inc,132535389
MAXC,NYCEEC,,DC15104,,,GDC,M,5,ECDO Child Start Center,249 West 144 Street,Manhattan,NY,10030,,18,,,,15,,,,,2,2,,,24,27,,,,29,26,,Ecumenical Community Development Organization,133160099
